run,step,loss/reconstruction
small-sc917,29607,2.813931465148926
small-sc917,29640,2.754134178161621
small-sc917,29650,2.7962357997894287
small-sc917,29690,2.7859585285186768
small-sc917,29692,2.7371511459350586
small-sc917,29704,2.727606773376465
small-sc917,29707,2.748380422592163
small-sc917,29711,2.731947422027588
small-sc917,29719,2.76613712310791
small-sc917,29725,2.7238168716430664
small-sc917,29737,2.684980630874634
small-sc917,29745,2.817734718322754
small-sc917,29778,2.8420324325561523
small-sc917,29828,2.7746145725250244
small-sc917,29831,2.617126703262329
small-sc917,29898,2.7993712425231934
small-sc917,29922,2.8019602298736572
small-sc917,29931,2.8238818645477295
small-sc917,29968,2.68776798248291
small-sc917,29980,2.780815839767456
small-sc917,29982,2.673147439956665
small-sc917,30015,2.7541656494140625
small-sc917,30039,2.7523765563964844
small-sc917,30046,2.761974811553955
small-sc917,30062,2.7743077278137207
small-sc917,30074,2.748535633087158
small-sc917,30112,2.6926357746124268
small-sc917,30119,2.7488932609558105
small-sc917,30120,2.6897921562194824
small-sc917,30123,2.7317450046539307
small-sc917,30181,2.813955307006836
small-sc917,30185,2.741696834564209
small-sc917,30215,2.7285079956054688
small-sc917,30216,2.751251220703125
small-sc917,30222,2.8215911388397217
small-sc917,30224,2.740055561065674
small-sc917,30226,2.7544140815734863
small-sc917,30254,2.7703230381011963
small-sc917,30270,2.698495626449585
small-sc917,30284,2.705087661743164
small-sc917,30290,2.867908477783203
small-sc917,30294,2.767509698867798
small-sc917,30299,2.7229862213134766
small-sc917,30310,2.7159852981567383
small-sc917,30315,2.7463343143463135
small-sc917,30325,2.769498348236084
small-sc917,30398,2.809224843978882
small-sc917,30406,2.710171699523926
small-sc917,30420,2.795705795288086
small-sc917,30422,2.7744030952453613
small-sc917,30443,2.6991982460021973
small-sc917,30456,2.8001067638397217
small-sc917,30458,2.778481960296631
small-sc917,30460,2.7889537811279297
small-sc917,30481,2.8261947631835938
small-sc917,30495,2.7340025901794434
small-sc917,30516,2.7400317192077637
small-sc917,30519,2.738101005554199
small-sc917,30537,2.7866077423095703
small-sc917,30584,2.8157763481140137
small-sc917,30598,2.715832233428955
small-sc917,30627,2.7345871925354004
small-sc917,30633,2.7867255210876465
small-sc917,30659,2.806429147720337
small-sc917,30675,2.7306602001190186
small-sc917,30683,2.726547956466675
small-sc917,30747,2.750091075897217
small-sc917,30765,2.7296290397644043
small-sc917,30769,2.7001864910125732
small-sc917,30808,2.6878342628479004
small-sc917,30816,2.8785696029663086
small-sc917,30820,2.717576742172241
small-sc917,30827,2.722555160522461
small-sc917,30830,2.7659974098205566
small-sc917,30844,2.686455249786377
small-sc917,30846,2.736990451812744
small-sc917,30848,2.824805736541748
small-sc917,30864,2.7691431045532227
small-sc917,30868,2.8236746788024902
small-sc917,30890,2.7552690505981445
small-sc917,30924,2.817107677459717
small-sc917,30941,2.6957974433898926
small-sc917,30943,2.7808890342712402
small-sc917,30974,2.7483811378479004
small-sc917,30982,2.9517712593078613
small-sc917,30988,2.7059011459350586
small-sc917,30996,2.7753164768218994
small-sc917,31001,2.7280187606811523
small-sc917,31010,2.716097354888916
small-sc917,31011,2.8044192790985107
small-sc917,31050,2.753862142562866
small-sc917,31056,2.787039279937744
small-sc917,31060,2.7417116165161133
small-sc917,31063,2.764507532119751
small-sc917,31076,2.719860553741455
small-sc917,31083,2.840412139892578
small-sc917,31097,2.8123974800109863
small-sc917,31113,2.7477564811706543
small-sc917,31140,2.6921286582946777
small-sc917,31149,2.7554192543029785
small-sc917,31156,2.7357029914855957
small-sc917,31173,2.7688236236572266
small-sc917,31178,2.675053119659424
small-sc917,31182,2.7683815956115723
small-sc917,31184,2.806168556213379
small-sc917,31193,2.7740249633789062
small-sc917,31194,2.72023344039917
small-sc917,31223,2.7677242755889893
small-sc917,31226,2.6975646018981934
small-sc917,31242,2.7728147506713867
small-sc917,31254,2.7103893756866455
small-sc917,31257,2.691297769546509
small-sc917,31265,2.748507022857666
small-sc917,31266,2.6932601928710938
small-sc917,31274,2.7382407188415527
small-sc917,31291,2.680802345275879
small-sc1941,7,111.40277862548828
small-sc1941,14,111.40569305419922
small-sc1941,33,107.28010559082031
small-sc1941,42,103.93290710449219
small-sc1941,87,88.4286117553711
small-sc1941,90,86.61890411376953
small-sc1941,93,85.97145080566406
small-sc1941,96,85.50772094726562
small-sc1941,101,84.2864990234375
small-sc1941,136,80.42202758789062
small-sc1941,143,78.81283569335938
small-sc1941,150,78.97146606445312
small-sc1941,152,77.9119644165039
small-sc1941,192,71.4614486694336
small-sc1941,195,72.5201644897461
small-sc1941,197,71.96819305419922
small-sc1941,213,69.21749877929688
small-sc1941,238,65.21583557128906
small-sc1941,269,60.110660552978516
small-sc1941,275,59.48845291137695
small-sc1941,276,59.826988220214844
small-sc1941,319,52.847816467285156
small-sc1941,323,51.38641357421875
small-sc1941,372,42.95439910888672
small-sc1941,378,42.34253692626953
small-sc1941,382,41.58513641357422
small-sc1941,405,37.93534469604492
small-sc1941,425,34.59449005126953
small-sc1941,441,32.21820831298828
small-sc1941,444,31.990224838256836
small-sc1941,458,29.79161834716797
small-sc1941,502,24.899621963500977
small-sc1941,506,24.248563766479492
small-sc1941,511,23.36844825744629
small-sc1941,512,23.490915298461914
small-sc1941,519,23.410398483276367
small-sc1941,527,22.640443801879883
small-sc1941,531,21.51490592956543
small-sc1941,535,21.146465301513672
small-sc1941,545,20.47414207458496
small-sc1941,574,17.82065200805664
small-sc1941,584,17.183799743652344
small-sc1941,610,15.5582275390625
small-sc1941,617,14.822778701782227
small-sc1941,622,14.459074020385742
small-sc1941,629,14.378296852111816
small-sc1941,652,13.411632537841797
small-sc1941,672,13.10183334350586
small-sc1941,678,12.530759811401367
small-sc1941,682,12.832406044006348
small-sc1941,686,11.99540901184082
small-sc1941,690,12.219073295593262
small-sc1941,696,12.00105094909668
small-sc1941,698,12.04410171508789
small-sc1941,720,12.328338623046875
small-sc1941,731,21.624713897705078
small-sc1941,735,15.32719898223877
small-sc1941,745,12.766846656799316
small-sc1941,753,12.253164291381836
small-sc1941,764,11.891034126281738
small-sc1941,775,10.806852340698242
small-sc1941,812,9.151914596557617
small-sc1941,841,8.320036888122559
small-sc1941,862,8.08573055267334
small-sc1941,872,7.735298156738281
small-sc1941,897,7.134665012359619
small-sc1941,908,7.747707843780518
small-sc1941,918,6.92688512802124
small-sc1941,929,6.893908500671387
small-sc1941,946,6.843832015991211
small-sc1941,949,6.993214130401611
small-sc1941,981,6.189329624176025
small-sc1941,991,6.398545265197754
small-sc1941,993,6.427335739135742
small-sc1941,1012,6.21217155456543
small-sc1941,1014,5.92734956741333
small-sc1941,1021,6.19352388381958
small-sc1941,1022,5.961151123046875
small-sc1941,1027,5.895207405090332
small-sc1941,1041,6.106117248535156
small-sc1941,1064,5.7937469482421875
small-sc1941,1094,5.5303850173950195
small-sc1941,1128,5.260305404663086
small-sc1941,1132,5.40305233001709
small-sc1941,1134,5.326104164123535
small-sc1941,1158,5.369259834289551
small-sc1941,1161,5.534296035766602
small-sc1941,1176,5.393233776092529
small-sc1941,1215,5.1781535148620605
small-sc1941,1232,5.130230903625488
small-sc1941,1266,5.122981071472168
small-sc1941,1289,4.913498878479004
small-sc1941,1300,4.75358772277832
small-sc1941,1302,4.837982177734375
small-sc1941,1308,4.993007659912109
small-sc1941,1320,5.057331085205078
small-sc1941,1336,4.658224105834961
small-sc1941,1344,4.679070472717285
small-sc1941,1356,4.871211528778076
small-sc1941,1364,4.750446796417236
small-sc1941,1370,4.6345295906066895
small-sc1941,1371,4.812793731689453
small-sc1941,1374,4.547522068023682
small-sc1941,1401,4.54150390625
small-sc1941,1420,4.535969257354736
small-sc1941,1433,5.452239036560059
small-sc1941,1439,4.768289089202881
small-sc1941,1448,4.601747512817383
small-sc1941,1462,4.613003730773926
small-sc1941,1468,4.349297046661377
small-sc1941,1472,4.387150764465332
small-sc1941,1483,4.414934158325195
small-sc1941,1512,4.229561805725098
small-sc1941,1522,4.328982830047607
small-sc1941,1524,4.390102386474609
small-sc1941,1539,4.479076862335205
small-sc1941,1551,4.403546333312988
small-sc1941,1561,4.423281192779541
small-sc1941,1562,4.122323036193848
small-sc1941,1566,4.464965343475342
small-sc1941,1567,4.312353610992432
small-sc1941,1623,4.152719020843506
small-sc1941,1628,4.150324821472168
small-sc1941,1634,4.235409736633301
small-sc1941,1660,4.113396167755127
small-sc1941,1686,4.034153938293457
small-sc1941,1725,3.9599857330322266
small-sc1941,1729,4.096776962280273
small-sc1941,1739,4.006037712097168
small-sc1941,1762,3.8515713214874268
small-sc1941,1765,3.9162368774414062
small-sc1941,1774,4.103105545043945
small-sc1941,1805,4.008828639984131
small-sc1941,1826,3.8039073944091797
small-sc1941,1860,3.808750629425049
small-sc1941,1889,3.853759527206421
small-sc1941,1938,3.8518455028533936
small-sc1941,1939,3.8832201957702637
small-sc1941,1947,3.6789541244506836
small-sc1941,1956,3.5248208045959473
small-sc1941,1965,3.660677909851074
small-sc1941,1972,3.965064764022827
small-sc1941,1976,4.04649543762207
small-sc1941,1978,3.8637638092041016
small-sc1941,2009,3.858121633529663
small-sc1941,2036,3.8067026138305664
small-sc1941,2060,3.7679402828216553
small-sc1941,2078,3.4040098190307617
small-sc1941,2090,3.5482733249664307
small-sc1941,2174,3.694864273071289
small-sc1941,2193,3.656574249267578
small-sc1941,2205,3.3727498054504395
small-sc1941,2206,3.4387385845184326
small-sc1941,2229,3.6562821865081787
small-sc1941,2288,3.4886269569396973
small-sc1941,2293,3.480499267578125
small-sc1941,2311,3.476541042327881
small-sc1941,2378,3.460407257080078
small-sc1941,2389,3.3112690448760986
small-sc1941,2397,3.294452667236328
small-sc1941,2430,3.3170933723449707
small-sc1941,2441,3.316650867462158
small-sc1941,2447,3.248771905899048
small-sc1941,2448,3.4688291549682617
small-sc1941,2464,3.3978824615478516
small-sc1941,2508,3.2515058517456055
small-sc1941,2516,3.2100536823272705
small-sc1941,2541,3.249446153640747
small-sc1941,2548,3.1855051517486572
small-sc1941,2585,3.1157217025756836
small-sc1941,2590,3.1689796447753906
small-sc1941,2600,3.5012779235839844
small-sc1941,2606,3.339811325073242
small-sc1941,2610,3.5642714500427246
small-sc1941,2615,3.3467655181884766
small-sc1941,2630,3.221571445465088
small-sc1941,2650,3.3744702339172363
small-sc1941,2660,3.2144298553466797
small-sc1941,2662,3.356292963027954
small-sc1941,2666,3.346517324447632
small-sc1941,2733,3.143002510070801
small-sc1941,2735,3.1328840255737305
small-sc1941,2738,3.023834466934204
small-sc1941,2740,2.9943227767944336
small-sc1941,2746,3.1766717433929443
small-sc1941,2756,3.023075580596924
small-sc1941,2775,3.1300406455993652
small-sc1941,2781,3.0562381744384766
small-sc1941,2796,2.857229709625244
small-sc1941,2801,3.034588575363159
small-sc1941,2839,3.114720344543457
small-sc1941,2872,3.1044585704803467
small-sc1941,2884,2.9827682971954346
small-sc1941,2887,2.9579434394836426
small-sc1941,2897,3.1063947677612305
small-sc1941,2900,2.8775265216827393
small-sc1941,2903,3.022602081298828
small-sc1941,2910,3.1809000968933105
small-sc1941,2925,3.07525634765625
small-sc1941,2963,3.350334644317627
small-sc1941,2969,3.045361042022705
small-sc1941,2977,3.094513416290283
small-sc1941,2991,3.030738115310669
small-sc1941,2992,3.111877202987671
small-sc1941,2993,3.229062080383301
small-sc1941,3025,3.7742862701416016
small-sc1941,3026,3.767258405685425
small-sc1941,3049,3.911897897720337
small-sc1941,3051,4.1224517822265625
small-sc1941,3061,4.232863426208496
small-sc1941,3103,3.149725914001465
small-sc1941,3112,3.21409273147583
small-sc1941,3135,3.000900983810425
small-sc1941,3159,3.0181360244750977
small-sc1941,3171,3.007505416870117
small-sc1941,3183,2.843568801879883
small-sc1941,3190,3.021899938583374
small-sc1941,3248,2.909268856048584
small-sc1941,3277,2.9153194427490234
small-sc1941,3289,2.811434745788574
small-sc1941,3312,2.8253612518310547
small-sc1941,3316,2.8562660217285156
small-sc1941,3358,2.816506862640381
small-sc1941,3376,2.7823734283447266
small-sc1941,3380,2.753263473510742
small-sc1941,3401,2.8112311363220215
small-sc1941,3402,2.7873170375823975
small-sc1941,3406,2.9191079139709473
small-sc1941,3408,2.773510217666626
small-sc1941,3415,2.8615689277648926
small-sc1941,3416,2.845799684524536
small-sc1941,3433,2.7864890098571777
small-sc1941,3434,2.744966506958008
small-sc1941,3435,2.8828814029693604
small-sc1941,3452,2.7239153385162354
small-sc1941,3456,2.7790122032165527
small-sc1941,3495,2.8517889976501465
small-sc1941,3503,2.7833847999572754
small-sc1941,3527,2.791470527648926
small-sc1941,3539,2.7672667503356934
small-sc1941,3548,2.8332929611206055
small-sc1941,3553,2.810234785079956
small-sc1941,3555,2.7291617393493652
small-sc1941,3563,2.6536402702331543
small-sc1941,3578,2.8005950450897217
small-sc1941,3579,2.6288862228393555
small-sc1941,3587,2.8986682891845703
small-sc1941,3643,2.8168416023254395
small-sc1941,3646,2.7067713737487793
small-sc1941,3661,2.683283805847168
small-sc1941,3677,2.767732620239258
small-sc1941,3684,2.770401954650879
small-sc1941,3707,2.7904694080352783
small-sc1941,3708,3.002021074295044
small-sc1941,3717,2.7918903827667236
small-sc1941,3724,2.7261462211608887
small-sc1941,3737,2.7344167232513428
small-sc1941,3779,2.6221721172332764
small-sc1941,3792,2.6444449424743652
small-sc1941,3794,2.6054458618164062
small-sc1941,3800,2.6523685455322266
small-sc1941,3811,2.748990058898926
small-sc1941,3812,2.691298723220825
small-sc1941,3817,2.9228830337524414
small-sc1941,3854,2.689795732498169
small-sc1941,3878,2.5252175331115723
small-sc1941,3882,2.7548632621765137
small-sc1941,3894,2.7792866230010986
small-sc1941,3897,2.6210765838623047
small-sc1941,3905,2.6987085342407227
small-sc1941,3928,2.8269498348236084
small-sc1941,3930,2.688904285430908
small-sc1941,3954,2.701486587524414
small-sc1941,4012,2.7526068687438965
small-sc1941,4014,2.8071060180664062
small-sc1941,4016,2.6191043853759766
small-sc1941,4024,2.552302360534668
small-sc1941,4049,2.6040143966674805
small-sc1941,4079,2.7658510208129883
small-sc1941,4092,2.6751692295074463
small-sc1941,4098,2.6425631046295166
small-sc1941,4111,2.6413798332214355
small-sc1941,4118,2.7234911918640137
small-sc1941,4125,2.65781831741333
small-sc1941,4149,2.6242222785949707
small-sc1941,4169,2.5803422927856445
small-sc1941,4180,2.5578956604003906
small-sc1941,4205,2.7024898529052734
small-sc1941,4210,2.6338014602661133
small-sc1941,4240,2.457366704940796
small-sc1941,4260,2.730380058288574
small-sc1941,4273,2.674488067626953
small-sc1941,4278,2.7608916759490967
small-sc1941,4280,2.76424503326416
small-sc1941,4284,2.6853041648864746
small-sc1941,4306,5.283169746398926
small-sc1941,4330,4.722868919372559
small-sc1941,4352,11.437182426452637
small-sc1941,4368,117.517333984375
small-sc1941,4386,94.00824737548828
small-sc1941,4394,112.01927185058594
small-sc1941,4454,112.85250854492188
small-sc1941,4493,104.22825622558594
small-sc1941,4499,113.47892761230469
small-sc1941,4543,123.55489349365234
small-sc1941,4580,124.36378479003906
small-sc1941,4593,120.94928741455078
small-sc1941,4601,133.8251190185547
small-sc1941,4605,114.71287536621094
small-sc1941,4631,110.80574035644531
small-sc1941,4634,111.6235122680664
small-sc1941,4640,111.63846588134766
small-sc1941,4645,112.99794006347656
small-sc1941,4650,110.87629699707031
small-sc1941,4654,113.61643981933594
small-sc1941,4678,116.39913940429688
small-sc1941,4683,109.89400482177734
small-sc1941,4703,109.97080993652344
small-sc1941,4741,108.43600463867188
small-sc1941,4747,151.13894653320312
small-sc1941,4759,107.73356628417969
small-sc1941,4763,112.20355987548828
small-sc1941,4771,106.91983795166016
small-sc1941,4797,109.75975036621094
small-sc1941,4821,104.52397155761719
small-sc1941,4822,110.32588195800781
small-sc1941,4850,107.875
small-sc1941,4864,105.65319061279297
small-sc1941,4891,107.57748413085938
small-sc1941,4941,107.51639556884766
small-sc1941,4971,104.78480529785156
small-sc1941,5015,69.67847442626953
small-sc1941,5032,152.5010528564453
small-sc1941,5040,136.101318359375
small-sc1941,5065,45.90282440185547
small-sc1941,5073,97.48727416992188
small-sc1941,5107,79.52690124511719
small-sc1941,5148,44.879112243652344
small-sc1941,5172,34.36970520019531
small-sc1941,5176,37.30165481567383
small-sc1941,5185,32.95935821533203
small-sc1941,5216,28.93357276916504
small-sc1941,5233,21.397186279296875
small-sc1941,5238,20.65842628479004
small-sc1941,5271,14.667060852050781
small-sc1941,5275,15.178536415100098
small-sc1941,5279,15.232110977172852
small-sc1941,5287,14.406317710876465
small-sc1941,5302,16.538429260253906
small-sc1941,5304,15.102229118347168
small-sc1941,5326,23.118938446044922
small-sc1941,5344,17.18282699584961
small-sc1941,5348,15.561016082763672
small-sc1941,5355,15.752950668334961
small-sc1941,5357,14.969669342041016
small-sc1941,5369,14.600669860839844
small-sc1941,5443,13.871587753295898
small-sc1941,5450,12.151802062988281
small-sc1941,5454,13.696727752685547
small-sc1941,5463,13.13904094696045
small-sc1941,5475,19.816280364990234
small-sc1941,5482,15.946155548095703
small-sc1941,5485,14.347311973571777
small-sc1941,5494,14.234288215637207
small-sc1941,5528,11.505046844482422
small-sc1941,5534,11.633660316467285
small-sc1941,5543,11.549087524414062
small-sc1941,5546,11.05717658996582
small-sc1941,5549,11.783577919006348
small-sc1941,5558,10.402976989746094
small-sc1941,5565,10.153304100036621
small-sc1941,5566,10.966397285461426
small-sc1941,5569,10.854915618896484
small-sc1941,5572,12.734012603759766
small-sc1941,5621,10.194554328918457
small-sc1941,5641,9.546815872192383
small-sc1941,5652,9.280343055725098
small-sc1941,5656,10.346014976501465
small-sc1941,5669,10.410772323608398
small-sc1941,5671,9.793004989624023
small-sc1941,5682,9.207019805908203
small-sc1941,5689,9.99977970123291
small-sc1941,5729,8.86726188659668
small-sc1941,5749,8.974872589111328
small-sc1941,5794,8.885879516601562
small-sc1941,5803,9.447440147399902
small-sc1941,5811,9.53557014465332
small-sc1941,5829,9.161332130432129
small-sc1941,5865,8.991714477539062
small-sc1941,5909,8.663825035095215
small-sc1941,5923,8.799726486206055
small-sc1941,5986,8.450374603271484
small-sc1941,5997,8.579106330871582
small-sc1941,6005,8.892217636108398
small-sc1941,6026,8.721528053283691
small-sc1941,6032,8.810606002807617
small-sc1941,6059,8.497952461242676
small-sc1941,6071,8.252138137817383
small-sc1941,6081,8.886249542236328
small-sc1941,6127,9.001252174377441
small-sc1941,6128,8.341521263122559
small-sc1941,6136,9.3722562789917
small-sc1941,6150,8.400423049926758
small-sc1941,6154,8.372111320495605
small-sc1941,6162,8.39334487915039
small-sc1941,6183,8.31352710723877
small-sc1941,6185,8.242599487304688
small-sc1941,6186,8.264859199523926
small-sc1941,6192,8.131567001342773
small-sc1941,6211,8.628196716308594
small-sc1941,6213,8.338664054870605
small-sc1941,6215,8.358948707580566
small-sc1941,6225,9.300863265991211
small-sc1941,6236,8.461122512817383
small-sc1941,6240,7.893936634063721
small-sc1941,6260,8.32937240600586
small-sc1941,6299,8.089006423950195
small-sc1941,6331,8.557662010192871
small-sc1941,6359,8.084102630615234
small-sc1941,6409,8.234704971313477
small-sc1941,6414,8.400708198547363
small-sc1941,6458,8.005990028381348
small-sc1941,6475,7.781208515167236
small-sc1941,6479,8.261974334716797
small-sc1941,6486,7.783590316772461
small-sc1941,6487,7.545423984527588
small-sc1941,6516,7.647183895111084
small-sc1941,6522,8.015106201171875
small-sc1941,6537,7.818617343902588
small-sc1941,6544,7.620474815368652
small-sc1941,6547,7.567601203918457
small-sc1941,6553,7.776339530944824
small-sc1941,6562,7.762389183044434
small-sc1941,6567,7.906720161437988
small-sc1941,6604,7.9026689529418945
small-sc1941,6614,7.511966705322266
small-sc1941,6626,7.671928405761719
small-sc1941,6636,7.068484306335449
small-sc1941,6642,7.174795150756836
small-sc1941,6654,7.301474571228027
small-sc1941,6666,6.775856018066406
small-sc1941,6686,6.765235900878906
small-sc1941,6688,6.78262186050415
small-sc1941,6697,6.344168663024902
small-sc1941,6703,6.370053768157959
small-sc1941,6741,5.979522705078125
small-sc1941,6752,6.586116790771484
small-sc1941,6767,5.985330104827881
small-sc1941,6772,5.979069709777832
small-sc1941,6790,6.053351879119873
small-sc1941,6807,6.113750457763672
small-sc1941,6817,6.207103729248047
small-sc1941,6844,6.261362552642822
small-sc1941,6878,5.963452339172363
small-sc1941,6952,5.755531311035156
small-sc1941,6965,6.250603675842285
small-sc1941,6970,5.906696796417236
small-sc1941,7101,5.413882255554199
small-sc1941,7154,5.085264205932617
small-sc1941,7188,5.244345188140869
small-sc1941,7205,5.013800144195557
small-sc1941,7219,5.244283199310303
small-sc1941,7242,10.253470420837402
small-sc1941,7276,10.884828567504883
small-sc1941,7288,10.786253929138184
small-sc1941,7289,8.95408821105957
small-sc1941,7309,7.3130950927734375
small-sc1941,7310,7.539618492126465
small-sc1941,7321,6.134181976318359
small-sc1941,7339,5.790645599365234
small-sc1941,7366,5.393733024597168
small-sc1941,7405,5.25314474105835
small-sc1941,7408,4.982367515563965
small-sc1941,7416,5.159921646118164
small-sc1941,7461,4.973140239715576
small-sc1941,7473,4.88521146774292
small-sc1941,7482,4.661595344543457
small-sc1941,7500,4.802126407623291
small-sc1941,7519,4.734299182891846
small-sc1941,7535,4.532560348510742
small-sc1941,7561,4.504909992218018
small-sc1941,7574,4.336147308349609
small-sc1941,7602,4.470913887023926
small-sc1941,7604,4.40949821472168
small-sc1941,7606,4.2728118896484375
small-sc1941,7617,4.288568496704102
small-sc1941,7620,4.393880844116211
small-sc1941,7635,4.0838165283203125
small-sc1941,7637,4.147482872009277
small-sc1941,7639,4.350630283355713
small-sc1941,7654,4.245149612426758
small-sc1941,7687,4.397435188293457
small-sc1941,7698,4.093264579772949
small-sc1941,7715,4.226836681365967
small-sc1941,7737,4.0005693435668945
small-sc1941,7778,4.223384857177734
small-sc1941,7781,4.183313369750977
small-sc1941,7793,3.933248996734619
small-sc1941,7795,3.9905827045440674
small-sc1941,7806,3.9659550189971924
small-sc1941,7821,4.036865711212158
small-sc1941,7870,3.972567319869995
small-sc1941,7886,4.049156665802002
small-sc1941,7899,3.92636775970459
small-sc1941,7903,3.933241367340088
small-sc1941,7914,3.8217902183532715
small-sc1941,7933,3.8665108680725098
small-sc1941,7943,3.9557976722717285
small-sc1941,7948,3.8968453407287598
small-sc1941,7956,3.7460670471191406
small-sc1941,7973,3.809567451477051
small-sc1941,8019,3.709333896636963
small-sc1941,8045,3.7400059700012207
small-sc1941,8073,3.8261241912841797
small-sc1941,8075,3.7246768474578857
small-sc1941,8093,3.6114704608917236
small-sc1941,8094,3.59100604057312
small-sc1941,8095,3.6162497997283936
small-sc1941,8117,3.7659833431243896
small-sc1941,8130,3.584132194519043
small-sc1941,8131,3.4938390254974365
small-sc1941,8133,3.546429395675659
small-sc1941,8176,3.5955681800842285
small-sc1941,8186,3.6466469764709473
small-sc1941,8204,3.719752788543701
small-sc1941,8224,3.765450954437256
small-sc1941,8238,3.6489973068237305
small-sc1941,8239,3.712902069091797
small-sc1941,8259,3.4999794960021973
small-sc1941,8275,3.5417466163635254
small-sc1941,8352,3.511930465698242
small-sc1941,8371,3.4314608573913574
small-sc1941,8377,3.4871721267700195
small-sc1941,8381,3.397284507751465
small-sc1941,8449,3.7635498046875
small-sc1941,8465,3.4987940788269043
small-sc1941,8481,3.5449376106262207
small-sc1941,8482,3.641402244567871
small-sc1941,8488,3.5058465003967285
small-sc1941,8492,3.428950309753418
small-sc1941,8508,3.3152570724487305
small-sc1941,8516,3.3243255615234375
small-sc1941,8529,3.3751540184020996
small-sc1941,8533,3.3810698986053467
small-sc1941,8540,3.3268163204193115
small-sc1941,8567,3.2945878505706787
small-sc1941,8573,3.2858424186706543
small-sc1941,8584,3.4169764518737793
small-sc1941,8599,3.260798454284668
small-sc1941,8613,3.248086929321289
small-sc1941,8644,3.300612449645996
small-sc1941,8645,3.206171989440918
small-sc1941,8661,3.2448110580444336
small-sc1941,8662,3.2139735221862793
small-sc1941,8687,3.3190481662750244
small-sc1941,8744,3.0485076904296875
small-sc1941,8753,3.216789484024048
small-sc1941,8755,3.628796100616455
small-sc1941,8776,3.134826183319092
small-sc1941,8779,3.2077178955078125
small-sc1941,8783,3.184079170227051
small-sc1941,8794,3.0660243034362793
small-sc1941,8800,3.0474965572357178
small-sc1941,8823,3.115126371383667
small-sc1941,8841,3.0933728218078613
small-sc1941,8863,3.065105438232422
small-sc1941,8871,3.0942373275756836
small-sc1941,8874,3.036864757537842
small-sc1941,8876,3.162916421890259
small-sc1941,8911,3.048858642578125
small-sc1941,8920,3.0206947326660156
small-sc1941,8925,3.21463680267334
small-sc1941,8945,3.088657855987549
small-sc1941,8947,3.0442867279052734
small-sc1941,8957,3.229464530944824
small-sc1941,8991,3.091991901397705
small-sc1941,8992,3.006446599960327
small-sc1941,9007,2.965463399887085
small-sc1941,9022,3.243955612182617
small-sc1941,9032,3.05131459236145
small-sc1941,9047,3.020925521850586
small-sc1941,9067,2.926717758178711
small-sc1941,9071,2.8892226219177246
small-sc1941,9092,3.0034446716308594
small-sc1941,9120,2.9408183097839355
small-sc1941,9132,3.0026330947875977
small-sc1941,9133,3.0398857593536377
small-sc1941,9144,2.934055805206299
small-sc1941,9146,3.015226364135742
small-sc1941,9157,2.9272141456604004
small-sc1941,9159,2.8750882148742676
small-sc1941,9166,2.985887050628662
small-sc1941,9174,2.950253963470459
small-sc1941,9184,2.8852410316467285
small-sc1941,9200,2.9681966304779053
small-sc1941,9208,3.104635238647461
small-sc1941,9268,2.884596586227417
small-sc1941,9284,2.9473652839660645
small-sc1941,9336,3.2851600646972656
small-sc1941,9344,3.2252085208892822
small-sc1941,9358,3.0647335052490234
small-sc1941,9360,3.1664254665374756
small-sc1941,9375,3.009326696395874
small-sc1941,9429,2.9106674194335938
small-sc1941,9434,2.7872486114501953
small-sc1941,9445,2.9780702590942383
small-sc1941,9449,2.8629441261291504
small-sc1941,9450,2.8285908699035645
small-sc1941,9468,3.050436019897461
small-sc1941,9472,3.006392478942871
small-sc1941,9487,2.840864658355713
small-sc1941,9491,2.872976779937744
small-sc1941,9504,2.8450961112976074
small-sc1941,9574,2.759420394897461
small-sc1941,9584,2.8538401126861572
small-sc1941,9617,2.692866802215576
small-sc1941,9629,2.8237521648406982
small-sc1941,9639,2.723015785217285
small-sc1941,9640,2.685147523880005
small-sc1941,9648,2.8804168701171875
small-sc1941,9659,2.773589849472046
small-sc1941,9672,2.7479138374328613
small-sc1941,9753,2.7132151126861572
small-sc1941,9761,2.701545476913452
small-sc1941,9763,2.6988096237182617
small-sc1941,9776,2.7300329208374023
small-sc1941,9854,2.6592540740966797
small-sc1941,9889,2.861706256866455
small-sc1941,9908,2.722376585006714
small-sc1941,9911,2.687631607055664
small-sc1941,9914,2.6859755516052246
small-sc1941,9917,2.657400369644165
small-sc1941,9920,2.6667749881744385
small-sc1941,9931,2.590095281600952
small-sc1941,9939,2.8321328163146973
small-sc1941,9959,2.65863037109375
small-sc1941,9974,2.6294195652008057
small-sc1941,9986,2.631293296813965
small-sc1941,10028,2.5629124641418457
small-sc1941,10041,2.5706005096435547
small-sc1941,10060,2.5906949043273926
small-sc1941,10068,2.701345205307007
small-sc1941,10090,2.557098865509033
small-sc1941,10100,2.6584255695343018
small-sc1941,10118,2.7092270851135254
small-sc1941,10149,2.6125197410583496
small-sc1941,10158,2.6231870651245117
small-sc1941,10164,2.5633087158203125
small-sc1941,10166,2.584054470062256
small-sc1941,10176,2.6563758850097656
small-sc1941,10177,2.628117799758911
small-sc1941,10182,2.6857876777648926
small-sc1941,10190,2.4623517990112305
small-sc1941,10222,2.543674945831299
small-sc1941,10297,2.557976722717285
small-sc1941,10301,2.636519193649292
small-sc1941,10303,2.52404522895813
